Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
664920,184267,8/28/2017,11/9/2017,11,14.58,3.58,463.75,11-Florence,EDGEWOOD,Flyer,1660.225
663353,184198,8/3/2017,10/31/2017,11,14.63,3.63,457.25,11-Florence,Florence,Flyer,1659.8175
670634,209107,11/13/2017,1/28/2018,12.25,16.23,3.98,413.2,07-Columbus East,Columbus,Friend/Relative Referral,1644.536
666496,185275,10/2/2017,1/12/2018,10,13.3,3.3,498,08-Columbus West,columbus,Friend/Relative Referral,1643.4
669904,208102,10/31/2017,,10.5,13.55,3.05,538.75,07-Columbus East,COLUMBUS,,1643.1875
670516,209823,11/13/2017,,10,12.9,2.9,565.5,07-Columbus East,COLUMBUS,Friend/Relative Referral,1639.95
668207,208071,10/23/2017,1/6/2018,10,14.2,4.2,390.3,06-Akron,Akron,Indeed,1639.26
673593,221763,12/11/2017,,12.25,16.23,3.98,411.6,07-Columbus East,columbus,Zip Recruiter,1638.168
669891,186737,10/31/2017,,10,12.9,2.9,563.75,07-Columbus East,WHITEHALL,,1634.875
672039,210594,11/21/2017,,11.5,15.18,3.68,444.25,08-Columbus West,Columbus,Walk-In,1634.84
669920,208785,10/31/2017,,10.5,13.55,3.05,535.75,07-Columbus East,Columbus ,Indeed,1634.0375
674475,184704,12/17/2017,,12.5,16.5,4,407.72,12-Chicago,Joliet,Friend/Relative Referral,1630.88
665743,185997,9/15/2017,11/20/2017,9.77,13.48,3.71,438,03-Independence,Cleveland,Friend/Relative Referral,1624.98
665771,186410,9/18/2017,12/14/2017,10,13.5,3.5,463.4,06-Akron,Ravenna,Craigslist,1621.9
667940,208171,10/19/2017,12/2/2017,17,22.1,5.1,317.75,06-Akron,akron,Craigslist,1620.525
669892,186742,10/31/2017,,10,12.9,2.9,556.75,07-Columbus East,REYNOLDSBURG,,1614.575
675741,221466,12/4/2017,,15.25,19.81,4.56,354.06,03-Independence,Cleveland,Friend/Relative Referral,1614.5136
667177,187196,10/2/2017,12/31/2017,15,18.9,3.9,413.72,07-Columbus East,Gahanna,Walk-In,1613.508
674209,208572,12/11/2017,,12.37,16.58,4.21,383,08-Columbus West,columbus,Friend/Relative Referral,1612.43
672888,221261,11/29/2017,,10,13.3,3.3,488,08-Columbus West,columbus ,Friend/Relative Referral,1610.4
674012,222038,12/11/2017,,9,12.33,3.33,482.5,05-Elyria,Elyria,,1606.725
669304,208752,11/1/2017,1/29/2018,10,13.2,3.2,501.05,09-Lancaster,Lancaster,Indeed,1603.36
670580,208373,11/5/2017,12/16/2017,15,19.65,4.65,344.6,11-Florence,Florence,,1602.39
672212,220908,11/28/2017,,11,14.85,3.85,414.75,12-Chicago,South Holland,,1596.7875
663881,184294,8/7/2017,11/6/2017,9.75,12.87,3.12,511.75,06-Akron,akron,,1596.66
663916,184976,8/6/2017,10/30/2017,10.5,13.55,3.05,523.25,07-Columbus East,COLUMBUS,,1595.9125
668408,207948,10/23/2017,12/13/2017,12.25,16.23,3.98,400.1,08-Columbus West,columbus,Friend/Relative Referral,1592.398
665410,185745,9/6/2017,11/13/2017,11.25,16.09,4.84,328.25,05-Elyria,Elyria,Indeed,1588.73
675269,222799,12/11/2017,,11,14.63,3.63,437.5,11-Florence,Florence ,Friend/Relative Referral,1588.125
672477,207488,11/29/2017,,12,15.6,3.6,440.05,07-Columbus East,Whitehall,Friend/Relative Referral,1584.18
669878,185286,10/31/2017,,10.5,13.55,3.05,519,07-Columbus East,COLUMBUS,,1582.95
663506,184646,7/30/2017,10/30/2017,10,12.9,2.9,545,07-Columbus East,COLUMBUS,,1580.5
670683,207815,11/5/2017,12/16/2017,16,20.96,4.96,317.87,11-Florence,Burlington,,1576.6352
666992,185494,10/2/2017,12/17/2017,14,18.55,4.55,346.46,07-Columbus East,columbus,Walk-In,1576.393
672533,220707,11/22/2017,1/22/2018,12,15.96,3.96,397.77,11-Florence,dillsboro,Walk-In,1575.1692
671238,209937,11/15/2017,1/21/2018,11,15.18,4.18,376.5,09-Lancaster,Brookeville,Other web site,1573.77
672569,221296,11/29/2017,,9.5,12.54,3.04,516,03-Independence,brook park,Craigslist,1568.64
664426,184289,8/25/2017,10/27/2017,11,15.4,4.4,356.25,06-Akron,Stow,,1567.5
671661,209246,11/20/2017,,9,12.06,3.06,512,09-Lancaster,Lancaster,Other web site,1566.72
669876,185285,10/31/2017,,10.5,13.55,3.05,513.5,07-Columbus East,COLUMBUS,,1566.175
669914,184640,10/31/2017,,10.5,13.55,3.05,513.25,07-Columbus East,Columbus,,1565.4125
663505,184645,7/30/2017,10/30/2017,10,12.9,2.9,539.25,07-Columbus East,COLUMBUS,,1563.825
669481,207600,10/22/2017,1/27/2018,11,14.58,3.58,435,11-Florence,fort mitchell,Friend/Relative Referral,1557.3
669033,208807,10/31/2017,,10,12.9,2.9,536,07-Columbus East,Reynoldsburg,Friend/Relative Referral,1554.4
673231,209448,12/7/2017,,9,12.06,3.06,507.75,05-Elyria,Lorain,Friend/Relative Referral,1553.715
676084,222940,1/2/2018,,12.5,16.13,3.63,427.5,07-Columbus East,Columbus,,1551.825
671940,209698,11/21/2017,,9.5,12.54,3.04,510.33,03-Independence,CLEVELAND,Craigslist,1551.4032
674022,220829,12/15/2017,,10,14.5,4.5,344,05-Elyria,Lorain,Walk-In,1548
665387,185727,9/5/2017,12/5/2017,9.75,12.87,3.12,495.5,06-Akron,Akron,,1545.96
672925,207848,11/29/2017,,12,15.96,3.96,390,11-Florence,Cincinnati,Indeed,1544.4
667088,185842,10/8/2017,12/16/2017,11,14.52,3.52,437.92,12-Chicago,Chicago,Friend/Relative Referral,1541.4784
670103,208560,10/31/2017,1/21/2018,12.25,16.23,3.98,386.9,07-Columbus East,reynoldsburg,Friend/Relative Referral,1539.862
672703,185551,12/4/2017,,9.25,12.58,3.33,461.5,09-Lancaster,Lancaster,Indeed,1536.795
667675,186406,10/16/2017,12/16/2017,11,14.52,3.52,436.23,12-Chicago,Romeoville,Craigslist,1535.5296
672843,220865,12/4/2017,,10,13.8,3.8,404,09-Lancaster,Logan,Zip Recruiter,1535.2
669534,209123,11/2/2017,,9.75,12.87,3.12,490.5,06-Akron,Rittman,,1530.36
667259,186778,10/2/2017,12/16/2017,11.35,14.98,3.63,419.63,12-Chicago,Chicago,Friend/Relative Referral,1523.2569
669895,186750,10/31/2017,,10,12.9,2.9,525,07-Columbus East,REYNOLDSBURG,,1522.5
663959,184998,8/7/2017,10/30/2017,10.5,13.55,3.05,497.25,07-Columbus East,Columbus,,1516.6125
673137,221065,12/4/2017,,9.25,12.16,2.91,521,03-Independence,lakewood ,Friend/Relative Referral,1516.11
669879,185612,10/31/2017,1/22/2018,10,12.9,2.9,522.5,07-Columbus East,COLUMBUS,,1515.25
663478,184371,8/9/2017,11/29/2017,11,14.58,3.58,423,11-Florence,Foster,Other web site,1514.34
670739,208866,11/5/2017,12/16/2017,16,20.96,4.96,304.87,11-Florence,Covington,,1512.1552
667106,186954,10/8/2017,12/16/2017,11,14.52,3.52,429.44,12-Chicago,Cicero,Friend/Relative Referral,1511.6288
668480,207520,10/17/2017,12/28/2017,12,15.96,3.96,381.41,11-Florence,covington,Friend/Relative Referral,1510.3836
669951,209119,10/30/2017,,10,12.9,2.9,520,07-Columbus East,Columbus,,1508
669594,209530,11/2/2017,,10.5,13.55,3.05,492.75,07-Columbus East,COLUMBUS,,1502.8875
669698,208429,10/30/2017,1/22/2018,11,14.63,3.63,413.75,08-Columbus West,canal winchester,Friend/Relative Referral,1501.9125
668370,207502,10/18/2017,12/29/2017,11.5,15.64,4.14,361.98,10-West Chester,Hamilton,Indeed,1498.5972
668863,208444,10/30/2017,1/23/2018,9,12.33,3.33,450,05-Elyria,Elyria,Friend/Relative Referral,1498.5
672891,220771,12/1/2017,,13,17.23,4.23,352.8,09-Lancaster,Pleasantville,Walk-In,1492.344
674840,208866,12/17/2017,,12,15.84,3.84,388.4,11-Florence,Covington,,1491.456
667118,186536,10/8/2017,12/16/2017,11.35,14.98,3.63,410.65,12-Chicago,Bolingbrook,,1490.6595
674466,184211,12/17/2017,,10,13.2,3.2,465.5,12-Chicago,Chicago,Craigslist,1489.6
669293,208935,10/31/2017,2/2/2018,10.5,13.86,3.36,442.75,07-Columbus East,blacklick,Friend/Relative Referral,1487.64
664358,184939,8/17/2017,11/4/2017,10.5,13.97,3.47,428.11,14-Louisville,Vine Grove,Other web site,1485.5417
675266,222854,12/14/2017,,11,14.63,3.63,408,11-Florence,Florence,Friend/Relative Referral,1481.04
674109,210407,12/10/2017,,11.35,14.98,3.63,407.67,07-Columbus East,reynoldsburgh,Zip Recruiter,1479.8421
669729,209533,11/1/2017,,10.5,13.55,3.05,484.5,07-Columbus East,COLUMBUS,,1477.725
669874,184958,10/31/2017,,10,12.9,2.9,508,07-Columbus East,COLUMBUS,,1473.2
664858,185577,8/31/2017,11/10/2017,10,14,4,368.25,03-Independence,Warrensville Hts ,Friend/Relative Referral,1473
673835,221249,12/4/2017,,12,15.96,3.96,371.68,11-Florence,Covington,Friend/Relative Referral,1471.8528
671783,209991,11/13/2017,1/19/2018,13,16.77,3.77,390.3,12-Chicago,cicero ,Friend/Relative Referral,1471.431
671776,209895,11/13/2017,1/19/2018,13,16.77,3.77,390.1,12-Chicago,Cicero ,Walk-In,1470.677
670479,207822,11/5/2017,12/16/2017,14.5,19.14,4.64,315.53,14-Louisville,Louisville,Indeed,1464.0592
667092,186173,10/8/2017,12/16/2017,11,14.52,3.52,415.35,12-Chicago,Romeoville,Zip Recruiter,1462.032
675267,222844,12/14/2017,,11,14.63,3.63,402.25,11-Florence,Florence,Friend/Relative Referral,1460.1675
664349,184860,8/16/2017,11/4/2017,11,14.63,3.63,399.59,14-Louisville,Louisville,Indeed,1450.5117
674769,207566,12/17/2017,,11,14.52,3.52,411.97,11-Florence,Independence ,Other web site,1450.1344
667187,207438,10/10/2017,1/4/2018,11,14.52,3.52,411.5,07-Columbus East,Columbus,Friend/Relative Referral,1448.48
674890,187159,12/18/2017,,12.25,16.23,3.98,363.6,09-Lancaster,Amanda,,1447.128
669699,209203,11/6/2017,1/29/2018,9.25,12.58,3.33,434,09-Lancaster,Lancaster,,1445.22
674722,221723,12/17/2017,,11,14.63,3.63,398.01,14-Louisville,Louisville,Friend/Relative Referral,1444.7763
670426,207995,11/5/2017,12/16/2017,14,18.48,4.48,322.09,14-Louisville,Radcliff,Friend/Relative Referral,1442.9632
670730,208768,11/5/2017,12/16/2017,16,20.96,4.96,290.79,11-Florence,covington,Zip Recruiter,1442.3184
671756,210182,11/21/2017,1/18/2018,11.5,15.18,3.68,391.75,08-Columbus West,Columbus,Friend/Relative Referral,1441.64
675232,222642,12/20/2017,,13.5,16.88,3.38,426.5,05-Elyria,Brunswick,,1441.57
663739,184452,8/9/2017,10/31/2017,9.25,12.16,2.91,495.25,03-Independence,Akron,Friend/Relative Referral,1441.1775
663869,184135,8/9/2017,11/2/2017,9.25,12.16,2.91,494.5,03-Independence,cleveland,Friend/Relative Referral,1438.995
674786,221754,12/26/2017,,11.5,15.24,3.74,384.1,12-Chicago,Chicago Heights,,1436.534
670482,186581,11/5/2017,12/16/2017,14.5,19.14,4.64,308.04,14-Louisville,Louisville,Indeed,1429.3056
669535,209376,11/6/2017,2/1/2018,9,11.88,2.88,493.92,03-Independence,Cleveland,Walk-In,1422.4896
671540,220695,11/18/2017,1/27/2018,11,14.58,3.58,396,11-Florence,Cincinnati,,1417.68
672691,220983,11/27/2017,,9.75,12.87,3.12,454.25,06-Akron,Akron,,1417.26
670008,209631,11/8/2017,2/8/2018,9,11.79,2.79,507.01,06-Akron,Akron,Walk-In,1414.5579
665533,185210,9/12/2017,12/6/2017,10.5,13.86,3.36,420.75,07-Columbus East,COLUMBUS,Friend/Relative Referral,1413.72
673273,186811,12/7/2017,,9,12.24,3.24,436.25,03-Independence,Cleveland,Friend/Relative Referral,1413.45
669615,208591,11/6/2017,12/16/2017,14.5,19.14,4.64,304.42,14-Louisville,clarksville,Indeed,1412.5088
665817,186124,9/14/2017,11/29/2017,9.5,12.54,3.04,464.5,03-Independence,cleveland,Craigslist,1412.08
674342,222010,12/11/2017,,11,14.58,3.58,394.2,12-Chicago,Crest Hill,Friend/Relative Referral,1411.236
664256,184320,8/14/2017,10/27/2017,10,13.25,3.25,433.73,12-Chicago,Bolingbrook,Friend/Relative Referral,1409.6225
671805,210174,11/13/2017,12/22/2017,13,16.77,3.77,373.5,12-Chicago,Chicago,Friend/Relative Referral,1408.095
670467,186764,11/5/2017,12/16/2017,14.5,19.14,4.64,302.83,14-Louisville,radcliff,Friend/Relative Referral,1405.1312
663143,184306,8/7/2017,10/4/2017,10,14,4,351.25,03-Independence,cleveland,,1405
670759,208917,11/5/2017,12/16/2017,16,20.96,4.96,282.51,11-Florence,burlington,Friend/Relative Referral,1401.2496
670721,207523,11/5/2017,12/16/2017,16,20.96,4.96,282,11-Florence,cincinnati,,1398.72
669875,184961,10/31/2017,,10.5,13.55,3.05,458.5,07-Columbus East,COLUMBUS,,1398.425
671958,220887,11/14/2017,,10.5,13.55,3.05,457.75,07-Columbus East,COLUMBUS,,1396.1375
671836,186753,11/14/2017,,8.75,11.7,2.95,472.75,12-Chicago,Steger,,1394.6125
674712,221490,12/17/2017,,11,14.63,3.63,383.93,14-Louisville,Louisville,Friend/Relative Referral,1393.6659
667288,187193,10/3/2017,12/16/2017,11,14.52,3.52,395.41,12-Chicago,Cicero,,1391.8432
674990,222286,12/18/2017,,10.5,14.28,3.78,368,03-Independence,Lakewood,Indeed,1391.04
667021,207251,10/8/2017,12/3/2017,11,14.85,3.85,361,06-Akron,akron ,Craigslist,1389.85
675879,222531,1/2/2018,,11.5,16.45,4.95,280,05-Elyria,Lorain,Indeed,1386
663651,184704,8/14/2017,10/7/2017,12.5,16.5,4,346.19,12-Chicago,Joliet,Friend/Relative Referral,1384.76
674481,186722,12/17/2017,,12.85,16.96,4.11,336.73,12-Chicago,Chicago ,,1383.9603
674642,186764,12/17/2017,,11,14.63,3.63,381.21,14-Louisville,radcliff,Friend/Relative Referral,1383.7923
671068,210312,11/9/2017,,10.5,13.55,3.05,452.5,07-Columbus East,COLUMBUS,,1380.125
673122,186414,11/27/2017,,10,13.25,3.25,424.6,12-Chicago,Joliet,,1379.95
668559,208138,10/25/2017,12/26/2018,12.5,16.63,4.13,334.04,06-Akron,Cuyahoga Falls ,Indeed,1379.5852
665076,185080,8/28/2017,11/24/2017,11,14.52,3.52,391.25,07-Columbus East,Columbus,Other web site,1377.2
665123,185924,9/6/2017,11/17/2017,11,14.63,3.63,378.75,11-Florence,Dryridge ,Craigslist,1374.8625
673059,221105,11/29/2017,1/24/2018,11.3,15.03,3.73,368.38,08-Columbus West,columbus,Other web site,1374.0574
670104,209462,11/7/2017,2/1/2018,10.5,13.86,3.36,408,07-Columbus East,columbus,Walk-In,1370.88
675263,222573,12/28/2017,,10.5,14.7,4.2,326.2,06-Akron,Barberton,Craigslist,1370.04
671327,209263,11/7/2017,2/9/2018,12,15.59,3.59,381.5,03-Independence,Warrensville Heights,Indeed,1369.585
670409,185832,11/5/2017,12/16/2017,14,18.48,4.48,305.63,14-Louisville,Brandenburg,Indeed,1369.2224
664637,185612,8/21/2017,10/30/2017,10,12.9,2.9,471.5,07-Columbus East,COLUMBUS,,1367.35
674845,209403,12/17/2017,,12,15.84,3.84,355.45,10-West Chester,Erlanger,Friend/Relative Referral,1364.928
674958,186257,12/4/2017,,11,14.85,3.85,354.25,07-Columbus East,columbus,Other web site,1363.8625
674587,185832,12/17/2017,,10.5,13.97,3.47,392.89,14-Louisville,Brandenburg,Indeed,1363.3283
671768,208189,11/15/2017,1/18/2018,12,15.96,3.96,344.16,11-Florence,Cincinnati,Craigslist,1362.8736
671956,220885,11/14/2017,,10.5,13.55,3.05,446.75,07-Columbus East,COLUMBUS,,1362.5875
670419,207210,11/5/2017,12/16/2017,14,18.48,4.48,304.14,14-Louisville,mundfordville,Zip Recruiter,1362.5472
663898,184958,8/8/2017,10/30/2017,10,12.9,2.9,469.5,07-Columbus East,COLUMBUS,,1361.55
674548,210104,12/17/2017,,11,14.63,3.63,374.93,14-Louisville,louisville,Craigslist,1360.9959
667605,207712,10/16/2017,1/16/2018,10,13.2,3.2,425.26,09-Lancaster,Lancaster,Friend/Relative Referral,1360.832
664227,185280,8/16/2017,10/30/2017,10.5,13.55,3.05,445.5,07-Columbus East,COLUMBUS,,1358.775
669533,208883,11/2/2017,1/19/2018,9.75,12.87,3.12,435.5,06-Akron,Wadsworth,,1358.76
674905,209295,12/18/2017,,12.25,16.23,3.98,341.2,07-Columbus East,Groveport,Friend/Relative Referral,1357.976
669614,208554,11/6/2017,12/16/2017,14.5,19.14,4.64,292.51,14-Louisville,Radcliff,Indeed,1357.2464
673799,222053,12/12/2017,,9.5,12.54,3.04,445.5,03-Independence,garfield heights,Monster.com,1354.32
670472,187107,11/5/2017,12/16/2017,14.5,19.14,4.64,291.41,14-Louisville,simpsonville,Craigslist,1352.1424
671254,209889,11/6/2017,,8.25,11.04,2.79,484.25,12-Chicago,Chicago Heights,,1351.0575
666868,184926,9/7/2017,12/15/2017,11,14.52,3.52,383.75,08-Columbus West,Columbus ,Friend/Relative Referral,1350.8
669561,209166,11/6/2017,12/16/2017,15,19.65,4.65,289.96,11-Florence,Florence,Indeed,1348.314
670725,207820,11/5/2017,12/16/2017,16,20.96,4.96,271.61,11-Florence,elsmere,Friend/Relative Referral,1347.1856
663900,184961,8/11/2017,10/30/2017,10.5,13.55,3.05,440.75,07-Columbus East,COLUMBUS,,1344.2875
670469,187011,11/5/2017,12/16/2017,14.5,19.14,4.64,289.59,14-Louisville,lebanon junction,Indeed,1343.6976
669871,184976,10/31/2017,2/1/2018,10.5,13.55,3.05,440.5,07-Columbus East,COLUMBUS,,1343.525
663757,184308,8/14/2017,10/16/2017,10,13.15,3.15,426.25,03-Independence,Akron,,1342.6875
667121,186643,10/8/2017,12/16/2017,11.35,14.98,3.63,369.3,12-Chicago,Bolingbrook,Friend/Relative Referral,1340.559
668724,207969,10/18/2017,1/2/2018,11,14.85,3.85,348,10-West Chester,cincinnati,Walk-In,1339.8
664742,184734,8/24/2017,10/31/2017,8.5,12.6,4.1,326.76,05-Elyria,Elyria,,1339.716
670052,208679,10/30/2017,1/9/2018,11,14.58,3.58,374,12-Chicago,Joliet,Craigslist,1338.92
670410,185833,11/5/2017,12/16/2017,14,18.48,4.48,298.84,14-Louisville,Shepherdsville,Zip Recruiter,1338.8032
669528,208781,11/5/2017,1/19/2018,10.25,13.53,3.28,408,06-Akron,Seville,,1338.24
665627,185580,9/8/2017,11/12/2017,10,13.5,3.5,380.99,12-Chicago,Romeoville,Walk-In,1333.465
670577,207908,11/5/2017,12/16/2017,15,19.65,4.65,286.61,11-Florence,latonia,Indeed,1332.7365
670228,209436,11/8/2017,12/15/2017,14.5,19.14,4.64,287.14,14-Louisville,Radcliff,Indeed,1332.3296
670639,209741,11/13/2017,,9.25,12.16,2.91,457.5,03-Independence,warrensville ,Indeed,1331.325
670612,208115,11/5/2017,12/16/2017,15,19.65,4.65,286.29,11-Florence,Erlanger ,Friend/Relative Referral,1331.2485
670460,184860,11/5/2017,12/16/2017,14.5,19.14,4.64,286.13,14-Louisville,Louisville,Indeed,1327.6432
665087,185834,9/5/2017,11/10/2017,9.5,12.54,3.04,436.58,03-Independence,Cleveland,Craigslist,1327.2032
673720,221712,12/4/2017,,10,13.25,3.25,408,12-Chicago,Bellwood,,1326
674782,210220,12/17/2017,,11,14.52,3.52,376.7,11-Florence,cincinnati,Friend/Relative Referral,1325.984
674234,220994,12/14/2017,,12,15.96,3.96,334,10-West Chester,wyoming,Zip Recruiter,1322.64
669121,208799,10/30/2017,12/17/2017,15,19.88,4.88,270.61,07-Columbus East,columbus,Indeed,1320.5768
670069,184416,11/2/2017,12/17/2017,15,19.88,4.88,270.6,07-Columbus East,Reynoldsburg,Indeed,1320.528
673109,221251,11/29/2017,1/25/2018,12,15.96,3.96,333.2,11-Florence,Florence,Walk-In,1319.472
670734,208708,11/5/2017,12/16/2017,16,20.96,4.96,265.89,11-Florence,cincinnati,Other web site,1318.8144
670416,186601,11/5/2017,12/16/2017,14,18.48,4.48,294.01,14-Louisville,LOUISVILLE,Other web site,1317.1648
673361,221128,12/11/2017,,9.25,12.58,3.33,395.5,09-Lancaster,Logan,Friend/Relative Referral,1317.015
670872,209973,11/13/2017,12/16/2017,16,20.96,4.96,264.78,11-Florence,Kettering,Friend/Relative Referral,1313.3088
671066,210310,11/7/2017,,10.5,13.55,3.05,430.25,07-Columbus East,COLUMBUS,,1312.2625
672099,186399,11/13/2017,1/19/2018,11,14.85,3.85,340.56,12-Chicago,Snellville,Walk-In,1311.156
670681,207769,11/5/2017,12/16/2017,16,20.96,4.96,264.28,11-Florence,Florence ,Friend/Relative Referral,1310.8288
667270,207652,9/25/2017,12/12/2017,8.75,11.7,2.95,444.25,12-Chicago,Park Forest,,1310.5375
674579,186121,12/17/2017,,10.5,13.97,3.47,376.41,14-Louisville,louisville,Craigslist,1306.1427
674635,208591,12/17/2017,,11,14.63,3.63,359.14,14-Louisville,clarksville,Indeed,1303.6782
670573,207909,11/5/2017,12/16/2017,15,19.65,4.65,280.21,11-Florence,lationa,Indeed,1302.9765
669572,209165,11/6/2017,12/16/2017,15,19.65,4.65,279.98,11-Florence,park hills,Friend/Relative Referral,1301.907
669120,208798,10/30/2017,12/17/2017,15,19.88,4.88,266.71,07-Columbus East,columbus,Indeed,1301.5448
669601,186776,11/6/2017,12/16/2017,16,20.96,4.96,262.17,10-West Chester,cincinnati,Indeed,1300.3632
670518,185528,11/5/2017,12/16/2017,15,19.65,4.65,279.55,11-Florence,Florence,Friend/Relative Referral,1299.9075
664232,185285,8/16/2017,10/30/2017,10.5,13.55,3.05,426,07-Columbus East,COLUMBUS,,1299.3
667113,186240,10/8/2017,12/16/2017,11.35,14.98,3.63,357.24,12-Chicago,Bolingbrook,Friend/Relative Referral,1296.7812
669881,185859,10/31/2017,1/27/2018,10,12.9,2.9,447,07-Columbus East,COLUMBUS,,1296.3
663595,184234,8/10/2017,10/26/2017,11,14.58,3.58,361.75,11-Florence,Burlington,Friend/Relative Referral,1295.065
663926,184986,8/6/2017,10/30/2017,10,12.9,2.9,446.25,07-Columbus East,COLUMBUS,,1294.125
671953,220882,11/15/2017,,10.5,13.55,3.05,421.75,07-Columbus East,COLUMBUS,,1286.3375
674219,221727,12/14/2017,,12,15.96,3.96,324.5,10-West Chester,Cincinnati,Friend/Relative Referral,1285.02
676133,223461,1/10/2018,,11,15.29,4.29,299.5,06-Akron,Stow,Indeed,1284.855
670541,184538,11/5/2017,12/16/2017,15,19.65,4.65,276.13,11-Florence,Independence,,1284.0045
670356,208748,11/1/2017,,13.25,17.69,4.44,289.1,07-Columbus East,Grove City,Walk-In,1283.604
674593,207210,12/17/2017,,10.5,13.97,3.47,369.38,14-Louisville,mundfordville,Zip Recruiter,1281.7486
664162,185204,8/22/2017,11/10/2017,10.5,14.28,3.78,339,08-Columbus West,columbus,Other web site,1281.42
670966,209365,11/5/2017,1/27/2018,11,14.58,3.58,357.75,11-Florence,Covington,Walk-In,1280.745
671666,220784,11/20/2017,,10.5,13.55,3.05,419.5,07-Columbus East,COLUMBUS,,1279.475
674347,221390,12/12/2017,,11.55,15.36,3.81,335.66,08-Columbus West,Columbus,Friend/Relative Referral,1278.8646
669731,209531,11/1/2017,2/1/2018,10.5,13.55,3.05,418.75,07-Columbus East,COLUMBUS,,1277.1875
665131,185676,8/31/2017,10/20/2017,10,13.3,3.3,385.95,08-Columbus West,goove city,Walk-In,1273.635
674338,222251,12/11/2017,,10,13.25,3.25,391,12-Chicago,Aurora,,1270.75
670402,184939,11/5/2017,12/16/2017,14,18.48,4.48,283.23,14-Louisville,Vine Grove,Other web site,1268.8704
664233,185286,8/17/2017,10/30/2017,10.5,13.55,3.05,416,07-Columbus East,COLUMBUS,,1268.8
663890,184543,8/13/2017,10/9/2017,12.55,16.94,4.39,288.3,05-Elyria,Sandusky,Indeed,1265.637
670552,184728,11/5/2017,12/16/2017,15,19.65,4.65,271.81,11-Florence,Cincinnati,,1263.9165
668493,185164,10/25/2017,12/17/2017,14,18.55,4.55,276.98,07-Columbus East,columbus,,1260.259
674767,184538,12/17/2017,,11,14.52,3.52,357.43,11-Florence,Independence,,1258.1536
674163,221684,12/11/2017,,10.25,13.53,3.28,383,06-Akron,AKRON,Friend/Relative Referral,1256.24
669551,209334,11/6/2017,12/16/2017,15,19.65,4.65,270.11,11-Florence,cincinnati ohio,,1256.0115
664854,185650,8/31/2017,11/4/2017,10.5,13.97,3.47,361.29,14-Louisville,Fort Knox,Indeed,1253.6763
