Item_ID,AIdent,Hours_Worked,Activation,Completion
663900,184961,440.75,8/6/2017,11/5/2017
669875,184961,458.5,10/29/2017,2/11/2018
663901,184962,118.25,8/6/2017,9/3/2017
664262,184963,7.5,8/13/2017,8/20/2017
664258,184964,7.5,8/13/2017,8/20/2017
664010,184967,758.25,8/13/2017,12/24/2017
675407,184967,337,12/24/2017,2/25/2018
665056,184968,1.25,8/27/2017,9/3/2017
665493,184968,138.45,9/3/2017,10/1/2017
667277,184968,226,10/1/2017,11/12/2017
671507,184968,2.25,11/12/2017,11/19/2017
663913,184971,38.5,8/13/2017,8/20/2017
663949,184971,197,8/6/2017,9/24/2017
665668,184972,14.57,9/10/2017,9/17/2017
663914,184973,32.75,8/13/2017,8/20/2017
663947,184973,151.75,8/6/2017,9/17/2017
663915,184975,381,8/6/2017,11/5/2017
669872,184975,564.25,10/29/2017,2/25/2018
663916,184976,523.25,8/6/2017,11/5/2017
669871,184976,440.5,10/29/2017,1/28/2018
677272,184977,8,1/28/2018,2/4/2018
677508,184977,44,1/28/2018,2/18/2018
663920,184978,1064.5,8/6/2017,1/21/2018
663921,184981,294.5,8/6/2017,11/5/2017
669869,184981,621.75,10/29/2017,2/25/2018
663922,184982,189.75,8/6/2017,9/17/2017
663924,184983,74.25,8/6/2017,8/27/2017
663925,184985,192,8/6/2017,9/17/2017
663926,184986,446.25,8/6/2017,11/5/2017
669868,184986,581,10/29/2017,2/25/2018
663927,184987,49.25,8/6/2017,8/20/2017
664731,184988,15,8/20/2017,8/27/2017
664357,184990,38.5,8/13/2017,8/27/2017
671547,184990,102.31,11/19/2017,12/10/2017
664733,184994,79,8/20/2017,9/10/2017
663939,184996,7.5,8/6/2017,8/13/2017
664396,184996,52.5,8/13/2017,8/27/2017
665175,184996,82.5,8/27/2017,9/24/2017
665044,184997,53.25,8/27/2017,9/10/2017
663959,184998,497.25,8/6/2017,11/5/2017
669873,184998,555.25,10/29/2017,2/25/2018
664395,184999,133.5,8/13/2017,9/17/2017
665879,184999,31.81,9/17/2017,10/1/2017
665880,184999,8,9/10/2017,9/17/2017
663960,185000,364.5,8/6/2017,10/29/2017
663961,185001,61.75,8/6/2017,8/20/2017
663962,185002,104.75,8/6/2017,9/3/2017
664392,185007,26.5,8/13/2017,8/20/2017
664393,185008,145,8/13/2017,9/17/2017
664381,185009,12.5,8/20/2017,8/27/2017
664825,185011,3.25,8/27/2017,9/3/2017
665246,185011,3,9/3/2017,9/10/2017
664644,185014,111.9,8/13/2017,9/10/2017
665728,185015,111.4,9/10/2017,10/1/2017
664811,185016,134,8/27/2017,9/17/2017
664004,185018,542.5,8/13/2017,11/19/2017
664597,185024,104,8/20/2017,9/10/2017
664239,185025,4.5,8/20/2017,8/27/2017
677799,185026,90,2/4/2018,2/25/2018
664103,185029,138,8/13/2017,9/17/2017
663992,185030,4,8/6/2017,8/13/2017
667063,185030,238.25,10/1/2017,12/3/2017
663993,185032,7.5,8/6/2017,8/13/2017
664012,185034,7.5,8/13/2017,8/20/2017
664013,185035,7.5,8/13/2017,8/20/2017
664351,185036,8.5,8/13/2017,8/20/2017
664353,185037,27.13,8/13/2017,9/3/2017
664352,185038,58.45,8/13/2017,9/3/2017
664686,185040,126.82,8/20/2017,9/17/2017
664077,185041,200,8/13/2017,10/1/2017
675931,185044,31.48,12/31/2017,1/14/2018
664306,185049,9,8/20/2017,8/27/2017
664419,185052,37.75,8/20/2017,8/27/2017
664929,185052,16.25,8/27/2017,9/3/2017
664202,185053,14,8/13/2017,10/29/2017
666760,185053,61.75,9/24/2017,11/19/2017
664188,185054,64,8/13/2017,8/27/2017
664263,185057,957.7,8/13/2017,2/25/2018
664771,185061,4.5,8/20/2017,8/27/2017
664432,185064,69,8/20/2017,9/3/2017
665328,185064,5.5,9/3/2017,9/10/2017
664317,185065,15,8/13/2017,8/20/2017
664719,185069,261.25,8/20/2017,10/22/2017
664728,185070,16.25,8/20/2017,8/27/2017
664318,185073,7.5,8/13/2017,8/20/2017
673206,185073,7.5,11/26/2017,12/3/2017
664795,185079,53.5,8/27/2017,9/10/2017
665907,185079,209.25,9/17/2017,10/29/2017
664544,185080,23.75,8/20/2017,8/27/2017
665076,185080,391.25,8/27/2017,11/26/2017
667459,185081,94.5,10/8/2017,10/29/2017
664194,185082,41,8/13/2017,2/11/2018
665511,185082,203.5,9/10/2017,12/31/2017
673795,185082,125,12/3/2017,1/7/2018
676444,185082,1.5,1/7/2018,1/14/2018
678146,185082,7.75,2/4/2018,2/11/2018
664937,185083,61.25,8/27/2017,9/17/2017
664198,185084,20.75,8/13/2017,8/27/2017
668236,185087,1.5,10/22/2017,10/29/2017
664946,185090,48,8/27/2017,9/3/2017
665296,185090,44.25,9/3/2017,9/10/2017
665947,185090,37.75,9/10/2017,9/17/2017
666100,185090,163,9/17/2017,10/22/2017
668689,185090,721.75,10/15/2017,2/25/2018
664598,185092,32,8/20/2017,9/3/2017
664775,185093,3.25,8/20/2017,8/27/2017
664685,185095,54.15,8/20/2017,9/3/2017
665343,185096,120.5,9/3/2017,10/1/2017
667071,185096,0,10/8/2017,10/15/2017
667789,185096,150.53,10/8/2017,11/5/2017
669718,185096,40.5,11/5/2017,11/12/2017
670291,185096,180.15,11/12/2017,12/17/2017
674414,185097,35,12/17/2017,12/31/2017
664773,185099,5.62,8/20/2017,8/27/2017
664772,185100,5.62,8/20/2017,8/27/2017
664050,185101,28,8/20/2017,8/27/2017
664695,185102,8,8/27/2017,9/3/2017
666006,185102,34,9/17/2017,10/1/2017
664036,185106,64.75,8/20/2017,9/3/2017
664732,185107,125.5,8/20/2017,9/24/2017
664136,185108,59.95,8/20/2017,9/3/2017
664661,185109,20,8/20/2017,9/3/2017
664114,185118,24,8/20/2017,8/27/2017
665007,185118,128.75,8/27/2017,9/24/2017
666105,185118,154,9/24/2017,10/29/2017
664776,185120,4.5,8/20/2017,8/27/2017
664683,185122,29.51,8/20/2017,9/3/2017
665139,185126,0,9/3/2017,9/10/2017
665795,185126,0,9/10/2017,9/17/2017
666069,185126,1,9/3/2017,9/10/2017
666080,185126,131.06,9/10/2017,10/1/2017
667298,185126,18.91,10/1/2017,10/8/2017
667771,185126,64,10/8/2017,10/22/2017
669271,185126,28.75,10/22/2017,11/12/2017
671465,185126,41,11/12/2017,11/26/2017
672756,185126,38.25,12/3/2017,12/10/2017
673046,185126,45.75,11/26/2017,12/3/2017
674220,185126,12.5,12/10/2017,12/17/2017
676933,185126,78.33,1/14/2018,2/11/2018
664374,185127,38.63,8/20/2017,9/3/2017
664403,185129,52.5,8/20/2017,9/3/2017
664730,185130,26.5,8/20/2017,8/27/2017
665098,185130,22.5,8/27/2017,9/3/2017
667733,185130,17.15,10/8/2017,10/15/2017
667735,185130,89.22,10/8/2017,11/5/2017
664721,185131,79,8/20/2017,9/10/2017
664452,185134,161.16,8/20/2017,9/24/2017
673958,185134,44.2,12/10/2017,12/24/2017
664579,185152,203.5,8/27/2017,10/15/2017
672646,185152,183,11/26/2017,12/31/2017
676047,185152,56,12/31/2017,1/14/2018
666004,185156,45,9/17/2017,10/1/2017
666487,185156,24,10/1/2017,10/15/2017
664406,185157,9.5,8/20/2017,8/27/2017
666215,185164,16,9/17/2017,9/24/2017
666308,185164,31.15,9/24/2017,10/1/2017
666909,185164,10.5,10/1/2017,10/29/2017
668493,185164,276.98,10/22/2017,12/17/2017
674900,185164,300,12/17/2017,2/25/2018
664040,185165,36,8/13/2017,8/27/2017
664690,185168,164.95,8/20/2017,10/1/2017
669932,185169,7.8,11/5/2017,11/12/2017
664711,185172,92.4,8/20/2017,9/24/2017
671667,185172,141.87,11/19/2017,12/17/2017
675135,185172,59.29,12/17/2017,1/14/2018
664316,185175,141.33,8/20/2017,9/24/2017
666183,185175,30.5,9/17/2017,9/24/2017
664862,185177,74.1,8/27/2017,9/24/2017
664110,185179,71.75,8/20/2017,9/3/2017
664966,185180,24,8/27/2017,9/3/2017
664621,185182,308,8/20/2017,10/8/2017
664175,185185,4,8/20/2017,8/27/2017
664585,185187,11.75,8/20/2017,8/27/2017
665061,185188,0,8/27/2017,9/3/2017
665069,185188,0,8/27/2017,9/3/2017
666065,185188,1.25,8/27/2017,9/3/2017
666078,185188,13.02,8/27/2017,9/3/2017
664882,185192,37.3,8/27/2017,9/10/2017
664234,185194,24,8/20/2017,8/27/2017
665003,185194,68,8/27/2017,9/10/2017
664595,185195,4,8/20/2017,8/27/2017
664596,185196,4,8/20/2017,8/27/2017
664289,185197,26.25,8/20/2017,8/27/2017
665008,185200,8,8/27/2017,9/3/2017
664464,185203,31,8/20/2017,8/27/2017
666913,185203,153.25,10/1/2017,11/12/2017
672232,185203,5.45,11/19/2017,11/26/2017
664162,185204,339,8/20/2017,10/22/2017
668869,185204,657.75,10/22/2017,2/25/2018
664687,185205,20,8/20/2017,8/27/2017
671186,185206,8.83,11/12/2017,11/19/2017
664169,185208,8,8/20/2017,8/27/2017
664210,185209,3.25,8/20/2017,8/27/2017
671474,185209,40,11/19/2017,12/3/2017
664524,185210,26.87,8/20/2017,9/3/2017
665533,185210,420.75,9/10/2017,12/10/2017
673875,185210,6.4,12/10/2017,12/17/2017
675370,185210,28.02,12/24/2017,1/7/2018
664516,185219,40,8/20/2017,9/3/2017
665643,185219,1000,9/3/2017,2/25/2018
665618,185223,13.9,9/10/2017,9/17/2017
665178,185227,15,8/27/2017,9/3/2017
664240,185233,37.5,8/20/2017,9/3/2017
664723,185234,110.5,8/20/2017,9/24/2017
664336,185238,49,8/20/2017,9/3/2017
664739,185242,67.3,8/20/2017,9/10/2017
665184,185242,758,9/3/2017,1/21/2018
664708,185244,30,8/20/2017,9/3/2017
665377,185244,176.9,9/3/2017,10/15/2017
669700,185244,64,11/5/2017,11/19/2017
672442,185244,40.5,11/19/2017,12/3/2017
664679,185246,1025.58,8/20/2017,2/25/2018
664370,185247,258.39,8/20/2017,10/22/2017
676516,185252,88,1/14/2018,2/4/2018
665340,185253,112.23,9/3/2017,10/1/2017
666844,185253,68,10/1/2017,10/15/2017
668337,185253,100,10/15/2017,11/5/2017
664373,185255,12.88,8/20/2017,8/27/2017
664372,185256,12.87,8/20/2017,8/27/2017
664371,185257,12.87,8/20/2017,8/27/2017
671473,185258,40,11/19/2017,12/3/2017
667390,185260,119.37,10/8/2017,11/12/2017
665650,185261,90.5,9/10/2017,10/1/2017
666982,185261,68.9,10/1/2017,10/15/2017
669069,185261,28,10/22/2017,11/12/2017
672875,185261,27.75,11/26/2017,12/3/2017
664391,185269,117.75,8/13/2017,9/17/2017
666180,185269,41.02,9/17/2017,9/24/2017
664726,185270,7.5,8/20/2017,8/27/2017
664729,185271,662,8/20/2017,12/31/2017
675364,185271,311.5,12/31/2017,2/25/2018
664735,185272,7.5,8/20/2017,8/27/2017
664589,185273,53,8/20/2017,9/3/2017
664965,185273,3.5,8/27/2017,9/3/2017
664305,185275,136.75,8/20/2017,9/24/2017
666496,185275,498,10/1/2017,1/14/2018
664777,185276,5,8/20/2017,8/27/2017
664780,185278,8.08,8/20/2017,9/3/2017
664669,185279,55.5,8/27/2017,10/15/2017
676476,185279,5,1/7/2018,1/14/2018
664227,185280,445.5,8/13/2017,11/5/2017
669877,185280,310.25,10/29/2017,12/24/2017
664228,185281,165.25,8/13/2017,9/24/2017
664229,185282,73,8/13/2017,9/3/2017
664230,185283,92.5,8/13/2017,9/3/2017
666608,185283,208.75,9/24/2017,11/5/2017
669897,185283,296.25,10/29/2017,12/17/2017
664231,185284,30.25,8/13/2017,9/3/2017
664232,185285,426,8/13/2017,11/5/2017
669876,185285,513.5,10/29/2017,2/18/2018
664233,185286,416,8/13/2017,11/5/2017
669878,185286,519,10/29/2017,2/25/2018
664779,185289,105.59,8/20/2017,10/8/2017
664944,185290,39.5,8/27/2017,9/3/2017
665295,185290,32,9/3/2017,9/10/2017
665955,185290,33.5,9/10/2017,9/17/2017
677720,185290,19.5,2/4/2018,2/11/2018
664778,185292,15.25,8/20/2017,9/3/2017
664408,185296,198,8/20/2017,10/1/2017
677609,185296,158,1/28/2018,2/18/2018
664513,185298,5,8/20/2017,8/27/2017
664512,185299,5,8/20/2017,8/27/2017
664629,185304,16.34,8/27/2017,9/3/2017
665438,185305,155,9/3/2017,10/8/2017
664630,185306,8.08,8/27/2017,9/3/2017
678442,185307,39,2/18/2018,2/25/2018
664479,185308,622.2,8/20/2017,11/12/2017
670925,185308,139.2,11/12/2017,12/3/2017
672813,185308,291.8,12/3/2017,1/28/2018
664528,185309,10,8/20/2017,8/27/2017
665330,185310,56.75,9/10/2017,9/24/2017
676027,185313,7.9,1/7/2018,1/14/2018
664859,185316,3,8/27/2017,9/3/2017
664459,185317,10.39,8/20/2017,8/27/2017
664382,185321,1,8/20/2017,8/27/2017
665529,185324,195.25,9/3/2017,10/15/2017
667445,185324,19.43,10/8/2017,10/15/2017
668027,185324,35.87,10/15/2017,10/22/2017
668688,185324,5.57,10/22/2017,10/29/2017
664398,185325,8,8/20/2017,8/27/2017
666591,185325,8.5,9/24/2017,10/1/2017
667797,185325,13.46,10/8/2017,10/15/2017
668274,185325,24,10/22/2017,10/29/2017
664405,185327,42.2,8/20/2017,9/3/2017
665373,185329,22.5,9/3/2017,9/10/2017
665153,185330,10,8/27/2017,9/3/2017
665791,185334,1,9/10/2017,9/17/2017
664740,185335,37.5,8/20/2017,9/3/2017
664881,185339,49.33,8/27/2017,9/17/2017
664906,185341,558.25,9/3/2017,12/24/2017
675576,185341,279.24,12/24/2017,2/25/2018
664943,185343,46.75,8/27/2017,9/10/2017
665799,185343,7.5,9/10/2017,9/17/2017
669230,185343,68.1,10/22/2017,11/12/2017
664945,185344,46.5,8/27/2017,9/10/2017
665800,185344,7.5,9/10/2017,9/17/2017
669232,185344,69.7,10/22/2017,11/12/2017
674953,185344,20.75,12/17/2017,12/24/2017
664519,185348,772,8/27/2017,1/14/2018
664887,185351,27.85,8/27/2017,9/10/2017
666008,185352,7.5,9/10/2017,9/17/2017
664886,185362,27.93,8/27/2017,9/10/2017
664489,185363,6.75,8/27/2017,9/3/2017
671457,185363,98.3,11/12/2017,12/24/2017
668353,185366,707.03,10/15/2017,2/25/2018
668354,185367,709.75,10/15/2017,2/25/2018
664781,185369,298.8,8/20/2017,11/5/2017
665000,185371,8,8/27/2017,9/3/2017
665685,185373,49.75,9/3/2017,9/17/2017
664783,185374,77.6,8/20/2017,9/24/2017
664918,185376,55,8/27/2017,9/10/2017
665212,185376,65,9/3/2017,9/24/2017
664758,185377,25.25,8/20/2017,1/7/2018
665221,185377,255,8/27/2017,2/25/2018
665256,185377,55.25,8/27/2017,9/17/2017
666001,185377,451,9/17/2017,2/25/2018
664784,185379,53.7,8/20/2017,9/10/2017
664785,185380,335.85,8/20/2017,11/5/2017
670403,185380,196.04,11/5/2017,12/10/2017
664983,185384,80,8/27/2017,9/10/2017
665966,185384,923,9/10/2017,2/25/2018
664743,185388,34.25,8/20/2017,1/14/2018
665205,185388,127.75,8/27/2017,12/24/2017
665206,185388,152,8/27/2017,1/28/2018
665208,185388,36,8/27/2017,10/1/2017
669306,185388,260,10/22/2017,2/25/2018
664476,185391,55.75,8/20/2017,9/10/2017
665826,185391,8,9/17/2017,9/24/2017
666813,185391,48.01,10/1/2017,10/15/2017
665695,185393,1047,9/3/2017,2/25/2018
664822,185395,307.32,8/27/2017,11/5/2017
670461,185395,206.5,11/5/2017,12/17/2017
674628,185395,9.93,12/17/2017,12/24/2017
665546,185396,17.25,9/3/2017,9/10/2017
664433,185397,265,8/27/2017,10/22/2017
668156,185397,67.5,10/22/2017,11/5/2017
671122,185397,24.5,11/12/2017,11/19/2017
664429,185399,59.5,8/20/2017,9/10/2017
677103,185399,103.75,1/21/2018,2/11/2018
664431,185400,32,8/27/2017,9/3/2017
665336,185400,93,9/3/2017,9/24/2017
664782,185404,52.18,8/20/2017,9/10/2017
669342,185404,29.52,10/29/2017,11/5/2017
670441,185404,8.23,11/5/2017,11/12/2017
664430,185405,56.25,8/27/2017,9/10/2017
668249,185405,70,10/15/2017,11/5/2017
664571,185407,528,8/27/2017,12/10/2017
665563,185410,29.75,9/10/2017,9/17/2017
664808,185414,439,8/27/2017,11/19/2017
665632,185415,105,9/3/2017,10/1/2017
670005,185415,41.2,10/29/2017,11/12/2017
673711,185415,119.5,12/3/2017,1/7/2018
676295,185415,68,1/7/2018,1/21/2018
664753,185417,5,8/20/2017,11/5/2017
666352,185417,854,9/17/2017,2/25/2018
664878,185422,13,8/27/2017,9/3/2017
666633,185424,897.4,9/24/2017,2/11/2018
664876,185427,5,8/27/2017,9/3/2017
664407,185428,24,8/20/2017,9/3/2017
664877,185429,18,8/27/2017,9/3/2017
664818,185431,32,8/27/2017,9/3/2017
664880,185433,18.55,8/27/2017,9/3/2017
664879,185434,20.64,8/27/2017,9/3/2017
664949,185435,40,8/27/2017,9/3/2017
665297,185435,50,8/27/2017,9/10/2017
665954,185435,1149,9/10/2017,2/25/2018
664501,185436,161.66,8/27/2017,10/1/2017
668210,185436,71.75,10/22/2017,11/5/2017
664418,185437,8,8/20/2017,8/27/2017
665121,185440,8,8/27/2017,9/3/2017
667456,185441,80,10/8/2017,11/5/2017
664923,185443,234.25,8/27/2017,10/15/2017
668072,185443,21.71,10/15/2017,10/22/2017
668703,185443,50.51,10/22/2017,11/5/2017
670566,185443,43,11/5/2017,11/19/2017
671674,185443,113.72,11/19/2017,12/17/2017
664888,185445,12.85,8/27/2017,9/3/2017
665082,185452,104,8/27/2017,9/17/2017
666241,185452,215,9/17/2017,11/12/2017
665027,185453,14.34,8/27/2017,9/3/2017
667342,185453,15.75,10/1/2017,10/8/2017
664665,185455,96.87,8/27/2017,9/24/2017
670220,185463,16.82,10/29/2017,11/5/2017
670458,185463,66.47,11/5/2017,12/3/2017
664883,185464,57.8,8/27/2017,9/24/2017
665037,185466,1104.75,8/27/2017,2/25/2018
665047,185467,990,9/3/2017,2/25/2018
665049,185470,985.5,9/3/2017,2/25/2018
664885,185471,5,8/27/2017,9/3/2017
666084,185475,11.25,9/17/2017,10/1/2017
665060,185491,0,8/27/2017,9/3/2017
666064,185491,1.25,8/27/2017,9/3/2017
669261,185491,38,10/22/2017,11/5/2017
672762,185491,30.75,11/26/2017,12/3/2017
666466,185494,22.48,9/24/2017,10/1/2017
666992,185494,346.46,10/1/2017,12/17/2017
674898,185494,99.01,12/17/2017,1/14/2018
664766,185495,60.83,8/27/2017,9/10/2017
664605,185499,12,8/27/2017,9/3/2017
667363,185499,26.3,10/8/2017,10/15/2017
668035,185499,69.26,10/15/2017,11/5/2017
668217,185499,9.5,10/15/2017,10/22/2017
664606,185500,11.5,8/27/2017,9/3/2017
672519,185500,17.5,11/19/2017,11/26/2017
664914,185501,14.83,8/27/2017,9/3/2017
665361,185503,615.05,9/10/2017,12/17/2017
664562,185504,158,8/27/2017,10/1/2017
665059,185508,0,8/27/2017,9/3/2017
665492,185508,0,9/3/2017,9/10/2017
666063,185508,1.25,8/27/2017,9/3/2017
666079,185508,17.23,9/3/2017,9/10/2017
665091,185510,244.9,8/27/2017,10/15/2017
665092,185511,332.4,8/27/2017,11/5/2017
664884,185517,7.4,8/27/2017,9/3/2017
665423,185520,8,9/3/2017,9/10/2017
664991,185523,40,8/27/2017,9/10/2017
665963,185523,64,9/10/2017,9/24/2017
674268,185523,10.25,12/17/2017,12/24/2017
668142,185528,92.02,10/22/2017,11/5/2017
670518,185528,279.55,11/5/2017,12/17/2017
674955,185528,8,12/17/2017,12/24/2017
678072,185528,3.75,2/11/2018,2/18/2018
665701,185533,773.5,9/10/2017,2/4/2018
667754,185533,48,10/8/2017,10/15/2017
677980,185533,96,2/4/2018,2/25/2018
668793,185541,654.49,10/29/2017,2/11/2018
664572,185546,10.75,8/27/2017,9/3/2017
665078,185551,208.24,9/3/2017,10/15/2017
672703,185551,461.5,12/3/2017,2/25/2018
664928,185552,93.25,8/27/2017,9/17/2017
664919,185561,1000,8/27/2017,2/25/2018
665259,185565,14.93,9/3/2017,9/17/2017
665870,185567,73.6,9/17/2017,10/1/2017
669477,185567,6.5,10/29/2017,11/5/2017
664750,185573,32,8/27/2017,9/3/2017
665369,185573,7.5,9/3/2017,9/10/2017
664749,185575,32,8/27/2017,9/3/2017
666223,185576,32,9/17/2017,9/24/2017
667038,185576,22.5,10/8/2017,10/15/2017
664858,185577,368.25,8/27/2017,11/12/2017
669754,185578,8,10/29/2017,11/5/2017
665627,185580,380.99,9/3/2017,11/19/2017
672095,185580,198.64,11/19/2017,12/31/2017
665145,185581,5.52,9/3/2017,9/10/2017
665005,185582,32,8/27/2017,9/10/2017
664973,185583,13.5,8/27/2017,9/3/2017
665677,185587,104,9/10/2017,10/1/2017
665057,185589,0,8/27/2017,9/3/2017
666061,185589,1.25,8/27/2017,9/3/2017
666095,185591,7.5,9/17/2017,9/24/2017
666712,185591,40.16,9/24/2017,10/8/2017
667458,185594,41.5,10/8/2017,10/22/2017
666229,185597,208.98,9/17/2017,11/5/2017
664990,185602,48,8/27/2017,9/10/2017
665970,185602,64,9/10/2017,9/24/2017
670344,185604,102.5,11/5/2017,12/3/2017
664790,185605,16,8/27/2017,9/3/2017
665338,185605,64.25,9/3/2017,9/17/2017
664952,185606,16,8/27/2017,9/3/2017
665298,185606,32,9/3/2017,9/10/2017
665956,185606,16,9/10/2017,9/17/2017
664953,185608,16,8/27/2017,9/3/2017
665299,185608,32,9/3/2017,9/10/2017
665945,185608,336.5,9/10/2017,11/5/2017
664955,185609,0,8/27/2017,9/3/2017
664636,185610,774.75,8/20/2017,12/17/2017
665085,185611,925.6,9/3/2017,2/4/2018
677636,185611,139,1/14/2018,2/25/2018
664637,185612,471.5,8/20/2017,11/5/2017
669879,185612,522.5,10/29/2017,1/21/2018
666039,185613,11.5,9/17/2017,9/24/2017
665687,185614,79.25,9/10/2017,10/1/2017
671810,185614,19,11/12/2017,11/19/2017
665058,185615,0,8/27/2017,9/3/2017
665067,185615,0,8/27/2017,9/3/2017
666062,185615,1.25,8/27/2017,9/3/2017
666077,185615,7.63,8/27/2017,9/3/2017
671963,185616,20.98,11/19/2017,11/26/2017
672975,185616,6.87,11/26/2017,12/3/2017
667239,185623,723.67,10/8/2017,2/11/2018
665104,185627,20,8/27/2017,9/10/2017
664662,185636,94.5,8/27/2017,10/1/2017
665179,185638,7.5,8/27/2017,9/3/2017
666672,185641,154.16,10/1/2017,11/5/2017
670422,185641,255.9,11/5/2017,12/17/2017
674595,185641,165.11,12/17/2017,1/28/2018
678441,185642,12.75,2/18/2018,2/25/2018
665189,185643,298.31,8/27/2017,11/5/2017
670408,185643,134.49,11/5/2017,12/3/2017
666131,185646,19.56,9/24/2017,10/1/2017
665111,185647,91.4,8/27/2017,9/17/2017
664852,185649,39.01,8/27/2017,9/17/2017
673579,185649,5.3,12/3/2017,12/10/2017
664854,185650,361.29,8/27/2017,11/5/2017
670405,185650,191.61,11/5/2017,12/10/2017
665474,185651,25.6,9/3/2017,9/17/2017
665547,185652,3.5,9/3/2017,9/10/2017
666239,185652,7.25,9/17/2017,9/24/2017
665633,185653,40,9/3/2017,9/17/2017
664851,185656,32.24,8/27/2017,9/17/2017
664850,185657,270.36,8/27/2017,10/22/2017
665034,185662,7.5,8/27/2017,9/3/2017
664947,185663,7.5,8/27/2017,9/3/2017
664845,185665,237.42,8/27/2017,10/29/2017
672058,185665,182.26,11/19/2017,12/17/2017
674614,185665,40.88,12/17/2017,12/31/2017
664849,185666,23.33,8/27/2017,9/10/2017
664853,185667,12.9,8/27/2017,9/3/2017
665307,185667,78.82,9/3/2017,10/8/2017
668503,185667,6.4,10/15/2017,10/22/2017
664829,185668,22,8/27/2017,9/10/2017
665610,185674,24,9/3/2017,9/10/2017
665957,185674,921,9/10/2017,2/25/2018
665131,185676,385.95,8/27/2017,10/22/2017
669221,185676,327.46,10/22/2017,12/10/2017
665524,185680,406.7,9/3/2017,11/26/2017
665080,185681,2.25,8/27/2017,9/3/2017
664842,185682,183.94,8/27/2017,10/15/2017
665168,185684,95.97,8/27/2017,9/24/2017
664855,185689,5,8/27/2017,9/3/2017
664856,185690,5,8/27/2017,9/3/2017
665074,185691,235.68,9/3/2017,10/15/2017
667917,185691,678.25,10/15/2017,2/25/2018
664857,185693,49.36,8/27/2017,10/1/2017
665011,185694,253.5,8/27/2017,10/29/2017
664951,185695,76,8/27/2017,9/17/2017
664751,185696,268.75,8/20/2017,11/5/2017
665244,185700,8,9/3/2017,9/10/2017
665245,185701,8,9/3/2017,9/10/2017
665129,185703,2,9/3/2017,9/10/2017
664769,185707,262.75,8/27/2017,10/22/2017
664770,185708,600.53,8/27/2017,11/5/2017
666443,185709,20.21,9/24/2017,10/8/2017
666727,185710,57.65,9/24/2017,10/8/2017
667770,185713,101,10/15/2017,11/5/2017
664844,185716,267.6,8/27/2017,10/22/2017
665681,185718,51.75,9/3/2017,9/17/2017
666044,185718,8,9/17/2017,9/24/2017
665688,185719,24,9/3/2017,9/17/2017
672573,185719,2,11/19/2017,11/26/2017
665169,185722,817.3,8/27/2017,2/25/2018
664957,185723,39.5,9/3/2017,9/17/2017
667238,185723,39.2,10/8/2017,10/15/2017
668011,185723,38.16,10/15/2017,10/22/2017
668676,185723,49.36,10/22/2017,11/5/2017
670546,185723,204.58,11/5/2017,12/10/2017
664843,185724,51.81,8/27/2017,9/17/2017
666302,185724,8,9/17/2017,9/24/2017
666756,185724,58.75,9/24/2017,10/15/2017
673853,185724,76.03,12/3/2017,12/24/2017
665684,185725,115.18,9/3/2017,10/1/2017
665388,185726,64,9/3/2017,9/17/2017
665387,185727,495.5,9/3/2017,12/10/2017
664828,185729,16,8/27/2017,9/10/2017
665801,185730,8,9/10/2017,9/17/2017
666751,185730,89.5,9/24/2017,10/22/2017
665501,185733,8,9/3/2017,9/10/2017
