,Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
234,671189,210067,11/15/2017,11/26/2017,16,20.96,4.96,46.37,11-Florence,Cincinnati,Craigslist,229.9952
235,673038,210067,11/29/2017,11/29/2017,12,16.2,4.2,5.5,11-Florence,Cincinnati,Craigslist,23.1
236,673963,210067,12/5/2017,12/15/2017,11.5,15.24,3.74,8,11-Florence,Cincinnati,Craigslist,29.92
237,671296,210069,11/16/2017,11/17/2017,16,20.96,4.96,14.18,11-Florence,cincinnati,Walk-In,70.3328
238,671193,210130,11/15/2017,11/18/2017,16,20.96,4.96,19.42,11-Florence,dryridge,Walk-In,96.3232
239,671196,210139,11/15/2017,11/22/2017,16,20.96,4.96,20.17,11-Florence,cincinnati,Walk-In,100.0432
240,672135,210139,11/26/2017,12/16/2017,12.5,16.63,4.13,2,11-Florence,cincinnati,Walk-In,8.26
241,671192,210140,11/14/2017,11/20/2017,16,20.96,4.96,52.12,11-Florence,Cincinnati,,258.5152
242,673054,210140,11/29/2017,12/16/2017,12.5,16.63,4.13,19.23,11-Florence,Cincinnati,,79.4199
243,671197,210142,11/15/2017,11/24/2017,16,20.96,4.96,7.5,11-Florence,Cincinnati,Walk-In,37.2
244,671986,210147,11/21/2017,11/25/2017,16,20.96,4.96,32.19,11-Florence,Cincinnati,Other web site,159.6624
245,671190,210167,11/14/2017,12/16/2017,16,20.96,4.96,196.51,11-Florence,elsmere,Friend/Relative Referral,974.6896
246,671685,210213,11/20/2017,12/16/2017,16,20.96,4.96,222.36,11-Florence,owenton,Friend/Relative Referral,1102.9056
247,674849,210213,12/17/2017,,12,15.84,3.84,235.32,11-Florence,owenton,Friend/Relative Referral,903.6288
248,671988,210214,11/21/2017,12/16/2017,16,20.96,4.96,150.84,11-Florence,owenton,Friend/Relative Referral,748.1664
249,675637,210214,1/2/2018,,12,15.96,3.96,243.46,11-Florence,owenton,Friend/Relative Referral,964.1016
250,671200,210285,11/15/2017,11/28/2017,16,20.96,4.96,37.8,11-Florence,independence,Friend/Relative Referral,187.488
251,673099,210285,11/30/2017,12/9/2017,12.5,16.63,4.13,32.71,11-Florence,independence,Friend/Relative Referral,135.0923
252,678055,210285,2/6/2018,,12.5,16.63,4.13,84.75,11-Florence,independence,Friend/Relative Referral,350.0175
253,671294,210320,11/16/2017,12/11/2017,16,20.96,4.96,68.4,11-Florence,Cincinnati,Indeed,339.264
254,671295,210381,11/16/2017,12/11/2017,16,20.96,4.96,94.33,11-Florence,Walton,Indeed,467.8768
255,671291,210454,11/16/2017,11/23/2017,16,20.96,4.96,33.21,11-Florence,Cincinnati,,164.7216
256,671682,210491,11/20/2017,11/29/2017,16,20.96,4.96,63.9,11-Florence,cincinnati,Friend/Relative Referral,316.944
257,671678,210492,11/20/2017,11/28/2017,16,20.96,4.96,78.19,11-Florence,cincinnati,Friend/Relative Referral,387.8224
258,672492,210576,11/20/2017,12/11/2017,16,20.96,4.96,47.58,11-Florence,florence ,Friend/Relative Referral,235.9968
259,671684,210619,11/20/2017,12/11/2017,16,20.96,4.96,84.9,11-Florence,cincinnati,Friend/Relative Referral,421.104
260,677502,210619,2/2/2018,,11.5,15.24,3.74,95.25,11-Florence,cincinnati,Friend/Relative Referral,356.235
261,671990,220663,11/21/2017,12/11/2017,16,20.96,4.96,50.38,11-Florence,Cincinnati,,249.8848
262,671982,220664,11/21/2017,12/11/2017,16,20.96,4.96,74.91,11-Florence,Cincinnati ,,371.5536
263,678136,220664,2/7/2018,,12.5,16.63,4.13,7.33,11-Florence,Cincinnati ,,30.2729
264,677529,220664,1/28/2018,1/28/2018,11.75,15.57,3.82,23.75,11-Florence,Cincinnati ,,90.725
265,676931,220664,1/23/2018,2/2/2018,11.5,15.24,3.74,30.75,11-Florence,Cincinnati ,,115.005
266,671677,220691,11/20/2017,11/23/2017,16,20.96,4.96,33.4,11-Florence,cincinnati,Walk-In,165.664
267,671985,220711,11/21/2017,12/11/2017,16,20.96,4.96,66.6,11-Florence,Falmouth,Friend/Relative Referral,330.336
268,671980,220798,11/21/2017,12/12/2017,16,20.96,4.96,115.82,11-Florence,covington,Friend/Relative Referral,574.4672
269,665564,185779,9/11/2017,11/8/2017,15.5,20.93,5.43,155.75,06-Akron,Akron,Indeed,845.7225
270,672700,185779,12/1/2017,2/1/2018,15.5,20.93,5.43,129.75,06-Akron,Akron,Indeed,704.5425
271,669622,209495,11/7/2017,11/20/2017,15.5,20.93,5.43,88,12-Chicago,Joliet,,477.84
272,669548,208220,11/6/2017,,16,20.88,4.88,586.4,03-Independence,Parma,Indeed,2861.632
273,670007,208211,11/8/2017,2/6/2018,15,20.78,5.78,467.75,03-Independence,garfield hts.,Indeed,2703.595
274,677574,224646,2/5/2018,,14,20.58,6.58,38,08-Columbus West,Galloway,Indeed,250.04
275,678349,224747,2/19/2018,,15.57,20.55,4.98,34.25,07-Columbus East,Canal Winchester,Indeed,170.565
276,675878,222101,1/1/2018,,15.1,20.39,5.29,321.25,12-Chicago,Chicago ,Indeed,1699.4125
277,674133,222101,12/14/2017,12/31/2017,15,20.25,5.25,75.5,12-Chicago,Chicago ,Indeed,396.375
278,670069,184416,11/2/2017,12/17/2017,15,19.88,4.88,270.6,07-Columbus East,Reynoldsburg,Indeed,1320.528
279,666990,184416,10/2/2017,10/27/2017,14,18.55,4.55,172.72,07-Columbus East,Reynoldsburg,Indeed,785.876
280,666452,184416,9/27/2017,10/1/2017,12.25,16.23,3.98,23.97,07-Columbus East,Reynoldsburg,Indeed,95.4006
281,676106,184416,1/9/2018,2/12/2018,11.02,14.55,3.53,103,07-Columbus East,Reynoldsburg,Indeed,363.59
282,675972,184416,1/7/2018,1/8/2018,11,14.52,3.52,5,07-Columbus East,Reynoldsburg,Indeed,17.6
283,663997,184416,8/9/2017,9/25/2017,10,13,3,215.5,07-Columbus East,Reynoldsburg,Indeed,646.5
284,669069,185261,10/26/2017,11/26/2017,15,19.88,4.88,28,07-Columbus East,Columbus,Flyer,136.64
285,666982,185261,10/2/2017,10/19/2017,14,18.55,4.55,68.9,07-Columbus East,Columbus,Flyer,313.495
286,665650,185261,9/11/2017,10/1/2017,12.25,16.23,3.98,90.5,07-Columbus East,Columbus,Flyer,360.19
287,672875,185261,11/28/2017,12/5/2017,11.25,15.19,3.94,27.75,07-Columbus East,Columbus,Flyer,109.335
288,671457,185363,11/17/2017,12/20/2017,15,19.88,4.88,98.3,08-Columbus West,Columbus,Friend/Relative Referral,479.704
289,664489,185363,8/28/2017,8/30/2017,10.5,14.28,3.78,6.75,08-Columbus West,Columbus,Friend/Relative Referral,25.515
290,667009,185849,10/2/2017,10/11/2017,15,19.88,4.88,36,07-Columbus East,columbus,Walk-In,175.68
291,665465,185849,9/5/2017,10/18/2017,12.5,17.36,4.86,64,07-Columbus East,columbus,Walk-In,311.04
292,666016,185849,9/20/2017,10/1/2017,13,17.23,4.23,46.2,07-Columbus East,columbus,Walk-In,195.426
293,666806,185849,10/4/2017,10/11/2017,13,17.23,4.23,6.1,07-Columbus East,columbus,Walk-In,25.803
294,670070,186242,11/2/2017,12/17/2017,15,19.88,4.88,230.3,07-Columbus East,Reynoldsburg,Friend/Relative Referral,1123.864
295,666991,186242,10/2/2017,10/30/2017,14,18.55,4.55,179.31,07-Columbus East,Reynoldsburg,Friend/Relative Referral,815.8605
296,666453,186242,9/27/2017,10/1/2017,12.25,16.23,3.98,23.95,07-Columbus East,Reynoldsburg,Friend/Relative Referral,95.321
297,676105,186242,1/9/2018,1/19/2018,11.02,14.55,3.53,41.75,07-Columbus East,Reynoldsburg,Friend/Relative Referral,147.3775
298,675973,186242,1/7/2018,1/8/2018,11,14.52,3.52,5,07-Columbus East,Reynoldsburg,Friend/Relative Referral,17.6
299,665658,186242,9/12/2017,9/25/2017,10,13,3,62,07-Columbus East,Reynoldsburg,Friend/Relative Referral,186
300,669064,186294,10/26/2017,11/26/2017,15,19.88,4.88,28,07-Columbus East,Columbuz,Friend/Relative Referral,136.64
301,672874,186294,11/28/2017,12/7/2017,11.25,15.19,3.94,27.75,07-Columbus East,Columbuz,Friend/Relative Referral,109.335
302,667008,186377,10/2/2017,12/5/2017,15,19.88,4.88,250.18,07-Columbus East,columbus,Indeed,1220.8784
303,665848,186377,9/18/2017,10/1/2017,13,17.23,4.23,63.36,07-Columbus East,columbus,Indeed,268.0128
304,666810,186377,10/4/2017,11/4/2017,13,17.23,4.23,6.03,07-Columbus East,columbus,Indeed,25.5069
305,667010,186503,10/2/2017,10/9/2017,15,19.88,4.88,11.7,08-Columbus West,columbus,Walk-In,57.096
306,666023,186503,9/20/2017,10/1/2017,13,17.23,4.23,54.93,08-Columbus West,columbus,Walk-In,232.3539
307,667852,186503,10/10/2017,10/10/2017,13,17.23,4.23,8,08-Columbus West,columbus,Walk-In,33.84
308,671560,186503,11/13/2017,12/14/2017,13,17.23,4.23,199.5,08-Columbus West,columbus,Walk-In,843.885
309,670278,186703,11/7/2017,12/12/2017,15,19.88,4.88,111.2,07-Columbus East,columbus,Friend/Relative Referral,542.656
310,678110,186703,2/13/2018,,11,14.85,3.85,24.7,07-Columbus East,columbus,Friend/Relative Referral,95.095
311,667023,186950,10/2/2017,10/2/2017,15,19.88,4.88,31.72,07-Columbus East,columbus,Friend/Relative Referral,154.7936
312,666463,186950,9/27/2017,10/1/2017,13,17.23,4.23,23.51,07-Columbus East,columbus,Friend/Relative Referral,99.4473
313,672884,186950,11/29/2017,12/10/2017,11.25,15.19,3.94,51.75,07-Columbus East,columbus,Friend/Relative Referral,203.895
314,668223,186950,10/23/2017,11/10/2017,11,14.52,3.52,67.25,07-Columbus East,columbus,Friend/Relative Referral,236.72
315,667793,187076,10/16/2017,11/10/2017,15,19.88,4.88,127.08,07-Columbus East,columbus,Indeed,620.1504
316,671378,187076,11/15/2017,12/20/2017,15,19.88,4.88,217.5,07-Columbus East,columbus,Indeed,1061.4
317,666555,187076,10/2/2017,10/2/2017,10,13.5,3.5,4,07-Columbus East,columbus,Indeed,14
318,666736,207215,10/2/2017,10/30/2017,15,19.88,4.88,118.37,07-Columbus East,columbus,Walk-In,577.6456
319,666933,207248,10/4/2017,10/15/2017,15,19.88,4.88,69.9,07-Columbus East,Columbus,Friend/Relative Referral,341.112
320,667786,207763,10/16/2017,11/5/2017,15,19.88,4.88,89.68,07-Columbus East,canal winchester,Friend/Relative Referral,437.6384
321,670137,207763,11/6/2017,12/17/2017,14,18.55,4.55,230.9,07-Columbus East,canal winchester,Friend/Relative Referral,1050.595
322,674904,207763,12/18/2017,1/15/2018,12.25,16.23,3.98,119.65,07-Columbus East,canal winchester,Friend/Relative Referral,476.207
323,667790,207764,10/16/2017,11/5/2017,15,19.88,4.88,129.38,07-Columbus East,amanda,Friend/Relative Referral,631.3744
324,670133,207764,11/6/2017,12/17/2017,14,18.55,4.55,174.18,07-Columbus East,amanda,Friend/Relative Referral,792.519
325,674902,207764,12/18/2017,1/26/2018,12.25,16.23,3.98,184.5,07-Columbus East,amanda,Friend/Relative Referral,734.31
326,667794,207872,10/16/2017,11/3/2017,15,19.88,4.88,89.06,07-Columbus East,columbus,Friend/Relative Referral,434.6128
327,668395,207964,10/19/2017,12/3/2017,15,19.88,4.88,166,07-Columbus East,canal winchester ,Indeed,810.08
328,675204,207964,12/26/2017,12/31/2017,11.35,14.88,3.53,15.32,07-Columbus East,canal winchester ,Indeed,54.0796
329,668394,207965,10/19/2017,11/14/2017,15,19.88,4.88,52.2,07-Columbus East,columbus,Walk-In,254.736
330,672909,207965,12/5/2017,12/15/2017,10,13.2,3.2,27.75,07-Columbus East,columbus,Walk-In,88.8
331,668287,208043,10/18/2017,11/3/2017,15,19.88,4.88,51.68,07-Columbus East,columbus,,252.1984
332,669074,208294,10/25/2017,12/20/2017,15,19.88,4.88,354.2,07-Columbus East,columbus,Friend/Relative Referral,1728.496
333,669071,208389,10/26/2017,11/19/2017,15,19.88,4.88,83.9,07-Columbus East,Columbus,Friend/Relative Referral,409.432
334,672272,208389,11/22/2017,12/9/2017,13.35,17.5,4.15,62.61,07-Columbus East,Columbus,Friend/Relative Referral,259.8315
335,677338,208389,1/22/2018,1/26/2018,11.5,15.3,3.8,16,07-Columbus East,Columbus,Friend/Relative Referral,60.8
336,674968,208389,12/18/2017,1/6/2018,9,11.88,2.88,105.75,07-Columbus East,Columbus,Friend/Relative Referral,304.56
337,677172,208389,1/29/2018,2/1/2018,9,11.88,2.88,28.28,07-Columbus East,Columbus,Friend/Relative Referral,81.4464
338,669060,208452,10/26/2017,11/1/2017,15,19.88,4.88,29.2,07-Columbus East,Columbus,Walk-In,142.496
339,668543,208463,10/25/2017,11/3/2017,15,19.88,4.88,22.8,07-Columbus East,Columbus,Friend/Relative Referral,111.264
340,670271,208463,11/8/2017,12/11/2017,14,18.55,4.55,161.3,07-Columbus East,Columbus,Friend/Relative Referral,733.915
341,669118,208576,10/30/2017,11/3/2017,15,19.88,4.88,27,07-Columbus East,Columbus,Friend/Relative Referral,131.76
342,671380,208576,11/15/2017,12/17/2017,15,19.88,4.88,188.7,07-Columbus East,Columbus,Friend/Relative Referral,920.856
343,675992,208576,1/9/2018,1/16/2018,11,14.52,3.52,17.12,07-Columbus East,Columbus,Friend/Relative Referral,60.2624
344,670053,208782,11/1/2017,12/10/2017,15,19.88,4.88,183.72,07-Columbus East,Columbus,Friend/Relative Referral,896.5536
345,669120,208798,10/30/2017,12/17/2017,15,19.88,4.88,266.71,07-Columbus East,columbus,Indeed,1301.5448
346,674915,208798,12/18/2017,12/27/2017,13,17.23,4.23,44.3,07-Columbus East,columbus,Indeed,187.389
347,669121,208799,10/30/2017,12/17/2017,15,19.88,4.88,270.61,07-Columbus East,columbus,Indeed,1320.5768
348,674916,208799,12/18/2017,12/27/2017,13,17.23,4.23,44.3,07-Columbus East,columbus,Indeed,187.389
349,670272,209249,11/7/2017,11/21/2017,15,19.88,4.88,85.1,07-Columbus East,columbus,Friend/Relative Referral,415.288
350,675982,209249,1/4/2018,1/14/2018,11,14.52,3.52,30.65,07-Columbus East,columbus,Friend/Relative Referral,107.888
351,670286,209317,11/8/2017,11/29/2017,15,19.88,4.88,98.6,07-Columbus East,COLUMBUS,Friend/Relative Referral,481.168
352,670276,209406,11/7/2017,12/15/2017,15,19.88,4.88,163.6,07-Columbus East,columbus,Friend/Relative Referral,798.368
353,671454,210113,11/18/2017,12/10/2017,15,19.88,4.88,110.4,07-Columbus East,COLUMBUS,Walk-In,538.752
354,671455,210114,11/18/2017,12/10/2017,15,19.88,4.88,110.5,07-Columbus East,columbus,Walk-In,539.24
355,671460,210224,11/19/2017,12/19/2017,15,19.88,4.88,198.7,08-Columbus West,dublin,Friend/Relative Referral,969.656
356,673121,221132,11/29/2017,12/31/2017,15,19.88,4.88,185.9,07-Columbus East,columbus,Friend/Relative Referral,907.192
357,675693,221132,1/1/2018,1/4/2018,13.25,17.56,4.31,24.2,07-Columbus East,columbus,Friend/Relative Referral,104.302
358,676848,221132,1/16/2018,,11.3,15.03,3.73,107.72,07-Columbus East,columbus,Friend/Relative Referral,401.7956
359,675741,221466,12/4/2017,,15.25,19.81,4.56,354.06,03-Independence,Cleveland,Friend/Relative Referral,1614.5136
360,673855,221466,12/4/2017,12/4/2017,15,19.49,4.49,199.27,03-Independence,Cleveland,Friend/Relative Referral,894.7223
361,665075,184649,8/28/2017,12/8/2017,15,19.8,4.8,518.5,07-Columbus East,col,,2488.8
362,664145,184649,8/17/2017,8/27/2017,12,15.84,3.84,46.25,07-Columbus East,col,,177.6
363,668818,184941,10/22/2017,10/30/2017,15,19.8,4.8,21.12,11-Florence,cincinnati ,Friend/Relative Referral,101.376
364,667653,184941,10/16/2017,10/21/2017,14,18.48,4.48,21.49,11-Florence,cincinnati ,Friend/Relative Referral,96.2752
365,671117,184941,11/9/2017,12/16/2017,12.5,16.63,4.13,127.29,11-Florence,cincinnati ,Friend/Relative Referral,525.7077
366,668236,185087,10/23/2017,11/4/2017,15,19.8,4.8,1.5,11-Florence,Brookville,Indeed,7.2
367,668624,186137,10/26/2017,11/2/2017,15,19.8,4.8,31.46,11-Florence,cincinnati ,Craigslist,151.008
368,678078,186137,2/12/2018,,12.5,16.63,4.13,18.66,11-Florence,cincinnati ,Craigslist,77.0658
369,665461,186137,9/11/2017,9/27/2017,11,14.58,3.58,82.25,11-Florence,cincinnati ,Craigslist,294.455
370,670971,186137,11/5/2017,11/27/2017,11,14.58,3.58,68.5,11-Florence,cincinnati ,Craigslist,245.23
371,668625,186138,10/26/2017,11/2/2017,15,19.8,4.8,31.09,11-Florence,cincinnati ,Other web site,149.232
372,678079,186138,2/12/2018,,12.5,16.63,4.13,18.66,11-Florence,cincinnati ,Other web site,77.0658
373,665457,186138,9/11/2017,9/27/2017,11,14.58,3.58,82.5,11-Florence,cincinnati ,Other web site,295.35
374,670972,186138,11/5/2017,1/11/2018,11,14.58,3.58,207,11-Florence,cincinnati ,Other web site,741.06
375,668227,186425,10/23/2017,11/4/2017,15,19.8,4.8,18.88,11-Florence,elsmere ,Other web site,90.624
376,665911,186425,9/19/2017,10/2/2017,11,14.58,3.58,34,11-Florence,elsmere ,Other web site,121.72
377,668789,207387,10/27/2017,11/4/2017,15,19.8,4.8,33.92,11-Florence,Cincinnati,Indeed,162.816
378,668788,207388,10/27/2017,11/4/2017,15,19.8,4.8,34.13,11-Florence,Cincinnati,Indeed,163.824
379,668784,207692,10/22/2017,10/26/2017,15,19.8,4.8,12.73,11-Florence,FORt MITCHELL,Walk-In,61.104
380,668144,207692,10/15/2017,10/21/2017,14,18.48,4.48,43.08,11-Florence,FORt MITCHELL,Walk-In,192.9984
381,667724,207692,10/11/2017,10/14/2017,12,15.84,3.84,39.64,11-Florence,FORt MITCHELL,Walk-In,152.2176
382,668736,207813,10/22/2017,11/2/2017,15,19.8,4.8,51.53,11-Florence,cincinnati,Friend/Relative Referral,247.344
383,667705,207813,10/16/2017,10/21/2017,14,18.48,4.48,32.43,11-Florence,cincinnati,Friend/Relative Referral,145.2864
384,668737,207816,10/22/2017,11/4/2017,15,19.8,4.8,31.93,11-Florence,cin cy,Friend/Relative Referral,153.264
385,667706,207816,10/16/2017,10/21/2017,14,18.48,4.48,35.95,11-Florence,cin cy,Friend/Relative Referral,161.056
386,667594,207878,10/16/2017,1/15/2018,15,19.8,4.8,515.25,07-Columbus East,Columbus,Friend/Relative Referral,2473.2
387,668728,207929,10/22/2017,10/25/2017,15,19.8,4.8,4.07,11-Florence,Park Hills,,19.536
388,667650,207929,10/16/2017,10/21/2017,14,18.48,4.48,25.25,11-Florence,Park Hills,,113.12
389,669356,207976,11/1/2017,11/4/2017,15,19.8,4.8,16.43,11-Florence,cincinnati,Friend/Relative Referral,78.864
390,668783,208002,10/22/2017,11/4/2017,15,19.8,4.8,27.94,11-Florence,FORT MITCHELL,,134.112
391,668131,208002,10/20/2017,10/21/2017,14,18.48,4.48,7.53,11-Florence,FORT MITCHELL,,33.7344
392,668234,208151,10/23/2017,10/29/2017,15,19.8,4.8,10.05,11-Florence,erlanger,Friend/Relative Referral,48.24
393,668746,208174,10/22/2017,10/29/2017,15,19.8,4.8,9.85,11-Florence,Cincinnati,Friend/Relative Referral,47.28
394,671305,208174,11/13/2017,12/4/2017,15,19.65,4.65,141.91,11-Florence,Cincinnati,Friend/Relative Referral,659.8815
395,668036,208174,10/19/2017,10/21/2017,14,18.48,4.48,14.8,11-Florence,Cincinnati,Friend/Relative Referral,66.304
396,673998,208174,12/15/2017,12/15/2017,12,15.96,3.96,9,11-Florence,Cincinnati,Friend/Relative Referral,35.64
397,668237,208260,10/23/2017,11/2/2017,15,19.8,4.8,57.25,11-Florence,Cincinnati,Friend/Relative Referral,274.8
398,672530,208260,11/20/2017,12/20/2017,12.5,16.63,4.13,148.86,11-Florence,Cincinnati,Friend/Relative Referral,614.7918
399,668229,208330,10/23/2017,11/4/2017,15,19.8,4.8,17.99,11-Florence,Cincinnati,Friend/Relative Referral,86.352
400,668537,208456,10/25/2017,10/30/2017,15,19.8,4.8,12.61,11-Florence,walton,Friend/Relative Referral,60.528
401,676552,208456,1/10/2018,1/11/2018,12.5,16.63,4.13,8.5,11-Florence,walton,Friend/Relative Referral,35.105
402,670509,208682,11/5/2017,11/7/2017,15,19.8,4.8,4.75,11-Florence,Cincinnati ,Friend/Relative Referral,22.8
403,668948,208682,10/30/2017,11/4/2017,14,18.48,4.48,23.48,11-Florence,Cincinnati ,Friend/Relative Referral,105.1904
404,669158,208759,10/31/2017,11/4/2017,15,19.8,4.8,11.75,11-Florence,ludlow,Walk-In,56.4
405,669458,208827,11/2/2017,11/4/2017,15,19.8,4.8,4.18,11-Florence,Covington,Friend/Relative Referral,20.064
406,668979,208852,10/30/2017,11/4/2017,15,19.8,4.8,23.42,11-Florence,Cincinnati,Friend/Relative Referral,112.416
407,673075,208852,11/28/2017,12/23/2017,12.5,16.63,4.13,93.27,11-Florence,Cincinnati,Friend/Relative Referral,385.2051
408,669452,208948,11/2/2017,11/4/2017,15,19.8,4.8,10.17,11-Florence,cincinnati,Friend/Relative Referral,48.816
409,670541,184538,11/5/2017,12/16/2017,15,19.65,4.65,276.13,11-Florence,Independence,,1284.0045
410,668669,184538,10/22/2017,11/4/2017,14,18.48,4.48,72.21,11-Florence,Independence,,323.5008
411,668001,184538,10/15/2017,10/21/2017,13,17.16,4.16,39.89,11-Florence,Independence,,165.9424
412,664166,184538,8/22/2017,10/2/2017,11,14.58,3.58,230.5,11-Florence,Independence,,825.19
413,666809,184538,10/3/2017,10/14/2017,11,14.52,3.52,64.07,11-Florence,Independence,,225.5264
414,674767,184538,12/17/2017,,11,14.52,3.52,357.43,11-Florence,Independence,,1258.1536
415,670572,184615,11/5/2017,11/23/2017,15,19.65,4.65,91.39,11-Florence,florence,,424.9635
416,668712,184615,10/22/2017,11/4/2017,14,18.48,4.48,81.52,11-Florence,florence,,365.2096
417,668081,184615,10/18/2017,10/21/2017,13,17.16,4.16,36.73,11-Florence,florence,,152.7968
418,670552,184728,11/5/2017,12/16/2017,15,19.65,4.65,271.81,11-Florence,Cincinnati,,1263.9165
419,668684,184728,10/22/2017,11/4/2017,14,18.48,4.48,51.53,11-Florence,Cincinnati,,230.8544
420,668019,184728,10/15/2017,10/21/2017,13,17.16,4.16,30.12,11-Florence,Cincinnati,,125.2992
421,667248,184728,10/10/2017,10/14/2017,11,14.52,3.52,49.58,11-Florence,Cincinnati,,174.5216
422,674521,184728,12/22/2017,1/23/2018,10,13.9,3.9,148.5,11-Florence,Cincinnati,,579.15
423,670518,185528,11/5/2017,12/16/2017,15,19.65,4.65,279.55,11-Florence,Florence,Friend/Relative Referral,1299.9075
424,668142,185528,10/23/2017,11/4/2017,14,18.48,4.48,92.02,11-Florence,Florence,Friend/Relative Referral,412.2496
425,678072,185528,2/12/2018,,12.5,16.63,4.13,3.75,11-Florence,Florence,Friend/Relative Referral,15.4875
426,674955,185528,12/19/2017,1/20/2018,11.5,15.24,3.74,8,11-Florence,Florence,Friend/Relative Referral,29.92
427,670546,185723,11/5/2017,12/16/2017,15,19.65,4.65,204.58,11-Florence,Cincinnati,Friend/Relative Referral,951.297
428,668676,185723,10/22/2017,11/4/2017,14,18.48,4.48,49.36,11-Florence,Cincinnati,Friend/Relative Referral,221.1328
429,668011,185723,10/15/2017,10/21/2017,13,17.16,4.16,38.16,11-Florence,Cincinnati,Friend/Relative Referral,158.7456
430,664957,185723,9/5/2017,9/11/2017,11.5,15.24,3.74,39.5,11-Florence,Cincinnati,Friend/Relative Referral,147.73
431,667238,185723,10/11/2017,10/14/2017,11,14.52,3.52,39.2,11-Florence,Cincinnati,Friend/Relative Referral,137.984
